country,year,investment_pp,technology
BRA,2016,8700000.0,Diesel
BRA,2016,4900000.0,Diesel
BRA,2016,45500000.0,"Hydro, Small (<50MW)"
BRA,2016,113200000.0,Wind
BRA,2016,77400000.0,"Hydro, Small (<50MW)"
BRA,2016,201600000.0,Not Applicable
BRA,2016,21500000.0,Diesel
BRA,2016,,
BRA,2016,,
BRA,2016,,
BRA,2016,84300000.0,Diesel
BRA,2016,190000000.0,Wind
BRA,2016,400000000.0,Wind
BRA,2016,145700000.0,Wind
BRA,2016,5190000000.0,
BRA,2016,204200000.0,Not Applicable
BRA,2016,110000000.0,"Solar, PV"
BRA,2016,296000000.0,"Solar, CPV"
BRA,2016,173300000.0,"Solar, CPV"
BRA,2016,119200000.0,Wind
BRA,2016,31100000.0,Not Applicable
BRA,2016,380000000.0,Wind
BRA,2016,417600000.0,"Solar, PV"
BRA,2016,174300000.0,Not Applicable
BRA,2016,13600000.0,Not Applicable
BRA,2016,43200000.0,"Hydro, Small (<50MW)"
BRA,2016,64400000.00000001,Wind
BRA,2016,26300000.0,Wind
BRA,2016,3753000000.0,"Hydro, Large (>50MW)"
BRA,2016,72200000.0,"Hydro, Small (<50MW)"
BRA,2016,160100000.0,Wind
BRA,2016,73400000.0,Not Applicable
BRA,2016,186700000.0,Not Applicable
BRA,2016,116100000.0,Wind
BRA,2016,516100000.0,"Hydro, Large (>50MW)"
BRA,2016,174000000.0,Wind
BRA,2016,87000000.0,Not Applicable
BRA,2016,115900000.0,Wind
BRA,2016,211900000.0,Wind
BRA,2016,499700000.0,Wind
BRA,2016,7400000.0,Biomass
BRA,2016,43300000.0,"Hydro, Small (<50MW)"
BRA,2017,28700000.0,"Hydro, Small (<50MW)"
BRA,2017,1762100000.0,Not Applicable
BRA,2017,24900000.0,"Solar, PV"
BRA,2017,186000000.0,Wind
BRA,2017,701700000.0,Not Applicable
BRA,2017,98600000.0,Wind
BRA,2017,472000000.0,Wind
BRA,2017,34800000.0,"Hydro, Small (<50MW)"
BRA,2017,,"Solar, PV"
BRA,2017,503500000.0,"Solar, PV"
BRA,2017,29400000.0,Natural Gas
BRA,2017,193200000.0,Wind
BRA,2017,377600000.0,Wind
BRA,2017,409000000.0,Wind
BRA,2017,799600000.0,"Solar, PV"
BRA,2017,174000000.0,Wind
BRA,2017,31700000.0,Wind
BRA,2018,229430000.0,"Solar, PV"
BRA,2018,175500000.0,Not Applicable
BRA,2018,32450000.000000004,"Solar, PV"
BRA,2018,36880000.0,Wind
BRA,2018,40000000.0,Wind
BRA,2018,23360000.0,Wind
BRA,2018,43590000.0,Wind
BRA,2018,33530000.0,Wind
BRA,2018,43590000.0,Wind
BRA,2018,414400000.0,Not Applicable
BRA,2018,165970000.0,"Solar, PV"
BRA,2018,43590000.0,Wind
BRA,2018,43590000.0,Wind
BRA,2018,287230000.0,Not Applicable
BRA,2018,84530000.0,Not Applicable
BRA,2018,52900000.0,Wind
BRA,2018,52900000.0,Wind
BRA,2018,52900000.0,Wind
BRA,2018,1806000000.0,Natural Gas
BRA,2018,43590000.0,Wind
BRA,2018,330050000.0,Not Applicable
BRA,2018,36880000.0,Wind
BRA,2018,36880000.0,Wind
BRA,2018,36880000.0,Wind
BRA,2018,390000000.0,"Solar, PV"
BRA,2018,33530000.0,Wind
BRA,2018,33530000.0,Wind
BRA,2018,33530000.0,Wind
BRA,2018,78020000.0,"Solar, PV"
BRA,2018,89280000.0,"Solar, PV"
BRA,2018,6200000.0,"Solar, PV"
BRA,2018,47610000.0,Wind
BRA,2018,47610000.0,Wind
BRA,2019,545040000.0,Not Applicable
BRA,2019,22390000.0,Wind
BRA,2019,265620000.0,Not Applicable
BRA,2019,96000000.0,Not Applicable
BRA,2019,132110000.00000001,Not Applicable
BRA,2019,117400000.0,"Solar, PV"
BRA,2019,700000000.0,Wind
BRA,2019,112700000.0,Not Applicable
BRA,2019,810000000.0,Not Applicable
BRA,2019,328000000.0,Not Applicable
BRA,2019,28400000.0,"Solar, PV"
BRA,2019,1200000000.0,Natural Gas
BRA,2019,23070000.0,Not Applicable
BRA,2019,80000000.0,"Solar, PV"
BRA,2019,54080000.0,Not Applicable
BRA,2019,91600000.0,Not Applicable
BRA,2019,8637000000.0,
BRA,2019,127390000.0,Not Applicable
BRA,2019,400260000.0,Wind
BRA,2019,615000000.0,Natural Gas
BRA,2019,212000000.0,Not Applicable
BRA,2019,348510000.0,Wind
BRA,2020,68400000.0,Wind
BRA,2020,38600000.0,"Solar, PV"
BRA,2020,279000000.0,Natural Gas
BRA,2020,312560000.0,Wind
BRA,2020,397810000.0,Wind
BRA,2020,18340000.0,"Solar, PV"
BRA,2020,78000000.0,"Solar, PV"
BRA,2020,17980000.0,Not Applicable
BRA,2020,5350000.0,Biogas
BRA,2020,390700000.0,Not Applicable
BRA,2020,293180000.0,Not Applicable
BRA,2020,107000000.0,Wind
BRA,2020,140700000.0,"Solar, PV"
BRA,2020,55000000.0,"Solar, PV"
BRA,2020,44300000.0,Not Applicable
BRA,2020,4930000.0,Wind
BRA,2020,54840000.0,Wind
BRA,2020,28560000.0,Biogas
BRA,2020,31110000.0,"Hydro, Small (<50MW)"
BRA,2020,622290000.0,Not Applicable
BRA,2020,567800000.0,Wind
BRA,2020,37430000.0,"Solar, PV"
BRA,2020,1141000000.0,Natural Gas
BRA,2020,106600000.0,Wind
BRA,2020,339660000.0,Wind
BRA,2020,51600000.0,Wind
BRA,2020,50470000.0,Wind
BRA,2020,231890000.0,Not Applicable
BRA,2020,11510000.0,Not Applicable
BRA,2020,217130000.0,"Solar, PV"
BRA,2020,91990000.0,Wind
BRA,2020,56770000.0,Not Applicable
BRA,2020,186960000.0,
BRA,2020,121190000.0,Wind
BRA,2020,41880000.0,Not Applicable
BRA,2021,90110000.0,Wind
BRA,2021,5890000.0,Wind
BRA,2021,129710000.00000001,Wind
BRA,2021,11150000.0,Wind
BRA,2021,468610000.0,Not Applicable
BRA,2021,99360000.0,"Solar, PV"
BRA,2021,389390000.0,"Solar, PV"
BRA,2021,7840000.0,Wind
BRA,2021,17870000.0,Wind
BRA,2021,1000000000.0,"Solar, PV"
BRA,2021,25970000.0,"Solar, PV"
BRA,2021,,"Solar, PV"
BRA,2021,70000000.0,Other
BRA,2021,534000000.0,Wind
BRA,2021,55950000.0,Wind
BRA,2021,55930000.0,Wind
BRA,2021,55930000.0,"Solar, PV"
BRA,2021,55800000.0,Wind
BRA,2021,95130000.0,Wind
BRA,2021,54500000.0,Wind
BRA,2021,47040000.0,"Solar, PV"
BRA,2022,159420000.0,"Solar, PV"
BRA,2022,236030000.0,Wind
BRA,2022,143250000.0,"Solar, PV"
BRA,2022,89240000.0,Wind
BRA,2022,402000000.0,Other
BRA,2022,675000000.0,Not Applicable
BRA,2022,10500000.0,Waste
BRA,2022,240780000.0,Other
BRA,2022,84910000.0,Wind
BRA,2022,70700000.0,"Solar, PV"
BRA,2022,57700000.0,"Solar, PV"
BRA,2022,22300000.0,"Solar, PV"
BRA,2022,29600000.0,Wind
BRA,2022,52800000.0,Wind
BRA,2022,480000000.0,Wind
BRA,2022,79210000.0,"Solar, PV"
BRA,2022,10560000.0,Other
BRA,2022,148700000.0,"Solar, PV"
BRA,2022,556000000.0,Wind
BRA,2022,286000000.0,Wind
BRA,2022,171640000.0,Not Applicable
BRA,2022,395000000.0,
BRA,2022,179500000.0,"Hydro, Large (>50MW)"
BRA,2022,58280000.0,Wind
BRA,2022,55800000.0,Wind
BRA,2022,145150000.0,"Solar, PV"
BRA,2022,55050000.0,Wind
BRA,2022,69550000.0,Wind
BRA,2022,64000000.0,"Solar, PV"
BRA,2022,288430000.0,Wind
BRA,2022,59970000.0,Wind
BRA,2022,124000000.0,Wind
BRA,2023,39940000.0,Not Applicable
BRA,2023,15000000.0,Natural Gas
BRA,2023,58000000.0,Wind
BRA,2023,42000000.0,Wind
BRA,2023,42000000.0,Wind
BRA,2023,210000000.0,Geothermal
BRA,2023,575000000.0,Natural Gas
BRA,2023,26700000.0,Biomass
BRA,2023,40000000.0,Biogas
BRA,2023,78000000.0,"Solar, PV"
BRA,2023,266000000.0,Not Applicable
BRA,2023,670000000.0,Wind
BRA,2023,7700000.0,Biomass
BRA,2023,137990000.0,"Solar, PV"
BRA,2023,17670000.0,"Solar, PV"
BRA,2023,19300000.0,Biomass
BRA,2023,433000000.0,"Solar, PV"
BRA,2023,93510000.0,Wind
BRA,2023,30600000.0,Not Applicable
BRA,2023,155000000.0,Other
BRA,2023,141480000.0,"Solar, PV"
BRA,2023,10000000.0,"Solar, PV"
BRA,2023,44600000.0,Biomass
BRA,2023,30680000.0,Not Applicable
BRA,2023,19000000.0,"Solar, PV"
BRA,2023,11900000.0,"Solar, PV"
BRA,2023,220000000.0,Wind
BRA,2023,136000000.0,Wind
BRA,2023,260000000.0,"Solar, PV"
BRA,2023,657000000.0,"Solar, PV"
BRA,2024,31300000.0,"Solar, PV"
BRA,2024,178000000.0,Geothermal
BRA,2024,807000000.0,Wind
BRA,2024,239000000.0,"Solar, PV"
BRA,2024,2800000.0,"Solar, PV"
BRA,2024,180000000.0,Wind
BRA,2024,200000000.0,Not Applicable
BRA,2024,208200000.0,Not Applicable
BRA,2024,64400000.00000001,"Solar, PV"
BRA,2024,220000000.0,"Solar, PV"
BRA,2024,96230000.0,Wind
BRA,2024,550000000.0,Not Applicable
BRA,2024,89160000.0,"Solar, PV"
BRA,2024,214000000.0,Not Applicable
BRA,2024,288000000.0,Not Applicable
BRA,2024,129000000.0,"Solar, PV"
BRA,2024,41600000.0,"Solar, PV"
BRA,2024,41500000.0,"Solar, PV"
BRA,2024,80000000.0,"Solar, PV"
BRA,2024,74300000.0,Not Applicable
BRA,2024,211000000.0,Not Applicable
BRA,2024,46000000.0,"Solar, PV"
BRA,2024,107000000.0,"Solar, PV"
BRA,2024,26080000.0,"Solar, CSP"
BRA,2024,80000000.0,"Hydro, Small (<50MW)"
BRA,2024,36000000.0,"Solar, PV"
BRA,2024,25000000.0,"Solar, PV"
BRA,2024,37000000.0,"Solar, PV"
BRA,2024,53600000.0,Wind
BRA,2024,53470000.0,Wind
BRA,2024,31370000.0,Wind
BRA,2024,67000000.0,Wind
BRA,2024,25400000.0,Wind
BRA,2024,62700000.0,Wind
BRA,2024,74000000.0,"Solar, PV"
BRA,2024,638210000.0,Wind
BRA,2024,144000000.0,Wind
BRA,2024,35000000.0,"Solar, PV"
BRA,2024,56800000.0,"Solar, PV"
BRA,2024,87000000.0,Biomass
BRA,2024,25000000.0,"Solar, PV"
BRA,2024,111000000.0,Waste
COL,2010,,Diesel
COL,2010,98716000.0,"Hydro, Large (>50MW)"
COL,2011,684000000.0,"Hydro, Large (>50MW)"
COL,2014,206600000.0,"Hydro, Large (>50MW)"
COL,2014,53000000.0,"Hydro, Small (<50MW)"
COL,2014,125000000.0,"Hydro, Small (<50MW)"
COL,2015,59000000.0,Biomass
COL,2016,65000000.0,Biomass
COL,2018,8000000.0,"Solar, PV"
COL,2018,70000000.0,"Solar, PV"
COL,2019,116700000.0,Not Applicable
COL,2019,48500000.0,Natural Gas
COL,2020,5000000.0,"Solar, PV"
COL,2020,11730000.0,"Solar, PV"
COL,2020,188500000.0,Not Applicable
COL,2021,24000000.0,"Solar, PV"
COL,2022,56000000.0,"Solar, PV"
COL,2022,290000000.0,"Solar, PV"
COL,2022,158870000.0,"Solar, PV"
COL,2022,11000000.0,"Solar, PV"
COL,2022,69690000.0,Natural Gas
COL,2023,44700000.0,Not Applicable
COL,2023,66200000.0,"Solar, PV"
COL,2023,300000000.0,Not Applicable
COL,2023,30000000.0,"Solar, PV"
COL,2023,57000000.0,"Solar, PV"
COL,2023,223000000.0,"Solar, PV"
COL,2024,,"Solar, PV"
COL,2024,202000000.0,"Solar, PV"
CRI,2012,273000000.0,"Hydro, Large (>50MW)"
CRI,2013,141000000.0,"Hydro, Large (>50MW)"
CRI,2013,139600000.0,Wind
CRI,2013,135000000.0,"Hydro, Small (<50MW)"
CRI,2014,125000000.0,Wind
CRI,2014,40000000.0,Wind
CRI,2015,143000000.0,Wind
CRI,2015,46000000.0,Wind
DOM,2010,30000000.0,Natural Gas
DOM,2011,126700000.0,Wind
DOM,2011,76000000.0,Wind
DOM,2011,100000000.0,Wind
DOM,2011,100000000.0,Wind
DOM,2011,63000000.0,Natural Gas
DOM,2012,40000000.0,Natural Gas
DOM,2012,50000000.0,"Solar, PV"
DOM,2015,204500000.0,Wind
DOM,2017,125000000.0,Wind
DOM,2018,110000000.0,Wind
DOM,2018,56050000.0,"Solar, PV"
DOM,2019,78000000.0,"Solar, PV"
DOM,2021,,"Solar, PV"
DOM,2021,45000000.0,"Solar, PV"
DOM,2022,200000000.0,"Solar, PV"
DOM,2022,60000000.0,"Solar, PV"
DOM,2022,50000000.0,"Solar, PV"
DOM,2023,50000000.0,"Solar, PV"
DOM,2023,50000000.0,"Solar, PV"
DOM,2023,50000000.0,"Solar, PV"
DOM,2023,73600000.0,"Solar, PV"
DOM,2023,53800000.0,"Solar, PV"
DOM,2023,,Biomass
DOM,2023,,"Solar, PV"
DOM,2023,14250000.0,"Solar, PV"
DOM,2023,395000000.0,"Solar, PV"
DOM,2023,53600000.0,"Solar, PV"
DOM,2023,117770000.0,"Solar, PV"
DOM,2024,56400000.0,"Solar, PV, N/A"
DOM,2024,67200000.0,"Solar, PV"
DOM,2024,322500000.0,Natural Gas
ECU,2013,60000000.0,"Hydro, Small (<50MW)"
ECU,2013,76700000.0,"Hydro, Small (<50MW)"
ECU,2016,111400000.0,"Hydro, Small (<50MW)"
ECU,2017,111400000.0,"Hydro, Small (<50MW)"
ECU,2023,181000000.0,Wind
SLV,2015,2000000.0,"Solar, PV"
SLV,2015,4000000.0,"Solar, PV"
SLV,2015,4200000.0,"Solar, PV"
SLV,2015,144200000.0,"Solar, PV"
SLV,2015,2340000.0,"Solar, PV"
SLV,2017,160000000.0,"Solar, PV"
SLV,2018,143000000.0,"Solar, PV"
SLV,2019,877000000.0,Natural Gas
SLV,2020,7800000.0,"Solar, PV"
SLV,2022,25300000.0,"Solar, PV"
GTM,2010,758000000.0,Coal
GTM,2012,144000000.0,"Hydro, Large (>50MW)"
GTM,2012,36000000.0,"Hydro, Small (<50MW)"
GTM,2013,523000000.0,Not Applicable
GTM,2014,,Coal
GTM,2014,74200000.0,Biomass
GTM,2014,100000000.0,"Solar, PV"
GTM,2014,33500000.0,"Hydro, Small (<50MW)"
GTM,2014,118500000.0,"Hydro, Small (<50MW)"
GTM,2014,84000000.0,Wind
GTM,2015,34000000.0,"Hydro, Small (<50MW)"
GTM,2015,60000000.0,"Solar, PV"
GTM,2019,56400000.0,Wind
GTM,2024,64000000.0,"Solar, PV"
HND,2010,250000000.0,Wind
HND,2010,68800000.0,Wind
HND,2011,126000000.0,"Hydro, Small (<50MW)"
HND,2011,18500000.0,"Hydro, Small (<50MW)"
HND,2013,118000000.0,Biomass
HND,2013,130000000.0,Wind
HND,2014,125000000.0,"Solar, PV"
HND,2014,90000000.0,"Solar, PV"
HND,2014,69300000.0,"Solar, PV"
HND,2014,210000000.0,"Solar, PV"
HND,2014,60000000.0,"Solar, PV"
HND,2015,120000000.0,"Solar, PV"
HND,2015,190000000.0,"Solar, PV"
HND,2015,120000000.0,"Solar, PV"
HND,2016,69300000.0,Wind
HND,2016,100000000.0,"Solar, CPV"
HND,2016,180000000.0,Geothermal
HND,2017,110000000.0,Wind
HND,2017,123600000.0,"Solar, PV"
HND,2017,26000000.0,Wind
HND,2023,370000000.0,Wind
JAM,2010,132000000.0,Natural Gas
JAM,2015,60000000.0,"Solar, PV"
JAM,2015,60200000.0,"Solar, PV"
JAM,2015,89600000.0,Wind
JAM,2017,60000000.0,"Solar, PV"
JAM,2017,330000000.0,Natural Gas
JAM,2018,64000000.0,"Solar, PV"
JAM,2022,24300000.0,"Solar, PV"
JAM,2024,100000000.0,Not Applicable
MEX,2010,360000000.0,Not Applicable
MEX,2010,225000000.0,Wind
MEX,2010,214700000.0,Wind
MEX,2011,420000000.0,Natural Gas
MEX,2011,200000000.0,Wind
MEX,2011,200000000.0,Wind
MEX,2011,200000000.0,Wind
MEX,2011,187000000.0,Wind
MEX,2012,83500000.0,Wind
MEX,2012,,Wind
MEX,2012,320000000.0,Wind
MEX,2012,720000000.0,"Solar, CPV"
MEX,2012,1006000000.0,Wind
MEX,2012,600000000.0,Not Applicable
MEX,2013,100000000.0,"Solar, PV"
MEX,2013,400000000.0,Wind
MEX,2013,196000000.0,Wind
MEX,2013,148000000.0,Wind
MEX,2013,401100000.0,Wind
MEX,2013,136000000.0,
MEX,2013,54800000.0,Wind
MEX,2013,346700000.0,Wind
MEX,2013,130000000.0,Wind
MEX,2013,160000000.0,Wind
MEX,2013,45000000.0,"Hydro, Small (<50MW)"
MEX,2014,149000000.0,"Solar, PV"
MEX,2014,1109140000.0,Not Applicable
MEX,2014,800000000.0,Not Applicable
MEX,2014,250000000.0,Wind
MEX,2014,300000000.0,Wind
MEX,2014,606200000.0,Not Applicable
MEX,2014,37600000.0,"Solar, PV"
MEX,2014,650100000.0,Wind
MEX,2015,826200000.0,
MEX,2015,342000000.0,Waste
MEX,2015,1653000000.0,Not Applicable
MEX,2015,65700000.0,
MEX,2016,45000000.0,"Solar, CPV"
MEX,2016,840000000.0,
MEX,2016,800000000.0,
MEX,2016,250000000.0,Wind
MEX,2016,11000000.0,
MEX,2016,570600000.0,
MEX,2016,110000000.0,
MEX,2016,960000000.0,
MEX,2017,300000000.0,Wind
MEX,2017,220000000.0,"Solar, PV"
MEX,2017,221000000.0,Wind
MEX,2017,332000000.0,Wind
MEX,2017,135000000.0,"Solar, PV"
MEX,2017,14000000.0,"Solar, PV"
MEX,2017,868400000.0,Natural Gas
MEX,2017,450000000.0,Natural Gas
MEX,2017,294000000.0,"Solar, PV"
MEX,2017,740100000.0,Wind
MEX,2017,650000000.0,
MEX,2017,219000000.0,"Solar, PV"
MEX,2017,368000000.0,"Solar, PV"
MEX,2017,916000000.0,Natural Gas
MEX,2017,236300000.0,"Solar, PV"
MEX,2017,650000000.0,"Solar, PV"
MEX,2018,45000000.0,"Solar, PV"
MEX,2018,115000000.0,Wind
MEX,2018,74650000.0,"Solar, PV"
MEX,2018,280000000.0,Wind
MEX,2018,740000000.0,Geothermal
MEX,2018,105500000.0,"Solar, PV"
MEX,2018,62700000.0,"Solar, PV"
MEX,2018,95200000.0,"Solar, PV"
MEX,2018,115000000.0,"Solar, PV"
MEX,2018,165000000.0,"Solar, PV"
MEX,2018,580200000.0,Wind
MEX,2018,309000000.0,"Solar, PV"
MEX,2018,493000000.0,"Solar, PV"
MEX,2018,120000000.0,Wind
MEX,2018,112000000.0,Wind
MEX,2018,119600000.0,"Solar, PV"
MEX,2018,65800000.0,"Solar, PV"
MEX,2019,100000000.0,"Solar, PV"
MEX,2019,86000000.0,"Solar, PV"
MEX,2019,283390000.0,"Solar, PV"
MEX,2019,163200000.0,Wind
MEX,2019,100000000.0,"Solar, PV"
MEX,2019,120000000.0,"Solar, PV"
MEX,2019,280000000.0,"Solar, PV"
MEX,2019,157100000.0,Wind
MEX,2019,250000000.0,Wind
MEX,2019,105000000.0,"Solar, PV"
MEX,2019,144150000.0,"Solar, PV"
MEX,2019,219370000.0,"Solar, PV"
MEX,2019,250000000.0,"Solar, PV"
MEX,2019,50000000.0,"Solar, PV"
MEX,2019,100000000.0,"Solar, PV"
MEX,2019,124400000.0,"Solar, PV"
MEX,2019,145200000.0,"Solar, PV"
MEX,2019,39400000.0,"Solar, PV"
MEX,2020,100000000.0,Wind
MEX,2020,4000000000.0,
MEX,2020,17500000.0,"Solar, PV"
MEX,2020,94000000.0,"Solar, PV"
MEX,2021,398460000.0,"Solar, PV"
MEX,2021,50000000.0,"Solar, PV"
MEX,2023,14650000.0,"Solar, PV"
MEX,2024,500000000.0,Wind
MEX,2024,51000000.0,"Solar, PV"
NIC,2010,55000000.0,Wind
NIC,2010,370000000.0,Geothermal
NIC,2011,33000000.0,"Hydro, Small (<50MW)"
NIC,2011,110000000.0,Wind
NIC,2012,,Wind
NIC,2012,116000000.0,Wind
NIC,2012,14000000.0,"Hydro, Small (<50MW)"
NIC,2014,76000000.0,Biomass
NIC,2023,12500000.0,"Solar, PV, Not Applicable"
NIC,2024,12500000.0,"Solar, PV, N/A"
PER,2010,253000000.0,"Hydro, Large (>50MW)"
PER,2010,130000000.0,Not Applicable
PER,2010,74000000.0,Waste
PER,2011,22500000.0,Natural Gas
PER,2011,87300000.0,"Solar, PV"
PER,2011,87300000.0,"Solar, PV"
PER,2011,220400000.0,Natural Gas
PER,2011,128400000.0,Natural Gas
PER,2011,47000000.0,Not Applicable
PER,2011,230000000.0,Not Applicable
PER,2012,904000000.0,Natural Gas
PER,2012,210000000.0,"Solar, PV"
PER,2012,7500000.0,"Hydro, Small (<50MW)"
PER,2012,905000000.0,"Hydro, Large (>50MW)"
PER,2013,480000000.0,Not Applicable
PER,2013,61100000.0,Wind
PER,2013,1228000000.0,"Hydro, Large (>50MW)"
PER,2013,71100000.0,Wind
PER,2013,198900000.0,Wind
PER,2013,89000000.0,"Hydro, Small (<50MW)"
PER,2013,145000000.0,Natural Gas
PER,2013,39600000.0,"Hydro, Small (<50MW)"
PER,2013,16399999.999999998,Not Applicable
PER,2013,14600000.0,Not Applicable
PER,2014,8300000.000000001,Not Applicable
PER,2014,36200000.0,"Hydro, Small (<50MW)"
PER,2014,60000000.0,"Hydro, Large (>50MW)"
PER,2014,154500000.0,"Hydro, Large (>50MW)"
PER,2014,390000000.0,Natural Gas
PER,2014,32799999.999999996,Not Applicable
PER,2014,250000000.0,Not Applicable
PER,2014,100000000.0,Diesel
PER,2014,75000000.0,Not Applicable
PER,2014,43000000.0,"Solar, PV"
PER,2014,365000000.0,"Hydro, Large (>50MW)"
PER,2014,58800000.0,"Hydro, Small (<50MW)"
PER,2014,128000000.0,Not Applicable
PER,2015,106800000.0,Not Applicable
PER,2015,45000000.0,"Hydro, Small (<50MW)"
PER,2015,32700000.000000004,"Hydro, Small (<50MW)"
PER,2015,432400000.0,"Diesel, Natural Gas"
PER,2015,49100000.0,"Hydro, Small (<50MW)"
PER,2015,83200000.0,"Hydro, Small (<50MW)"
PER,2015,27450000.0,Diesel
PER,2015,34500000.0,Not Applicable
PER,2015,447000000.0,Not Applicable
PER,2015,45000000.0,"Hydro, Small (<50MW)"
PER,2015,102500000.0,Diesel
PER,2015,185700000.0,Wind
PER,2016,21500000.0,"Hydro, Small (<50MW)"
PER,2016,25100000.0,"Hydro, Small (<50MW)"
PER,2016,107300000.0,"Hydro, Large (>50MW)"
PER,2016,170000000.0,"Solar, PV"
PER,2017,65500000.0,"Hydro, Small (<50MW)"
PER,2017,50000000.0,"Hydro, Small (<50MW)"
PER,2017,438000000.0,"Hydro, Large (>50MW)"
PER,2017,165000000.0,Wind
PER,2018,36200000.0,"Hydro, Small (<50MW)"
PER,2018,52300000.0,"Solar, PV"
PER,2018,181000000.0,"Solar, PV"
PER,2018,41700000.0,"Hydro, Small (<50MW)"
PER,2019,27000000.0,Wind
PER,2019,27000000.0,Wind
PER,2020,100000000.0,
PER,2022,77900000.0,"Solar, PV"
PER,2022,68000000.0,"Hydro, Small (<50MW)"
PER,2022,300000000.0,Wind
PER,2022,54000000.0,Not Applicable
PER,2022,180000000.0,Wind
PER,2022,188500000.0,Wind
PER,2023,150000000.0,
PER,2023,272000000.0,Not Applicable
PER,2023,227000000.0,"Solar, PV"
PER,2023,561000000.0,Not Applicable
PER,2023,132000000.0,Not Applicable
PER,2023,32100000.0,Not Applicable
PER,2023,107600000.0,Not Applicable
PER,2023,85900000.0,Not Applicable
PER,2023,220000000.0,"Solar, PV"
PER,2024,188600000.0,Not Applicable
PER,2024,441000000.0,Not Applicable
PER,2024,98500000.0,Not Applicable
PER,2024,91000000.0,"Solar, PV"
PER,2024,120700000.0,Not Applicable
PER,2024,109700000.0,Not Applicable
PER,2024,195000000.0,"Solar, PV"
KNA,2020,47850000.0,"Solar, PV"
LCA,2017,20000000.0,"Solar, PV"
VCT,2019,82000000.0,Geothermal
DZA,2012,30300000.0,Wind
DJI,2020,123500000.0,Wind
DJI,2023,,"Solar, PV, N/A"
EGY,2010,314700000.0,"Natural Gas, Steam, Solar, CSP"
EGY,2012,276000000.0,Wind
EGY,2016,100000000.0,"Solar, PV"
EGY,2016,6000000.0,"Solar, PV"
EGY,2017,154600000.0,"Solar, PV"
EGY,2017,66000000.0,"Solar, PV"
EGY,2017,66000000.0,"Solar, PV"
EGY,2017,77500000.0,"Solar, PV"
EGY,2017,29400000.0,"Solar, PV"
EGY,2017,80800000.0,"Solar, PV"
EGY,2017,66000000.0,"Solar, PV"
EGY,2017,68700000.0,"Solar, PV"
EGY,2017,74000000.0,"Solar, PV"
EGY,2017,74000000.0,"Solar, PV"
EGY,2017,28800000.0,"Solar, PV"
EGY,2017,68670000.0,"Solar, PV"
EGY,2017,66400000.00000001,"Solar, PV"
EGY,2017,74000000.0,"Solar, PV"
EGY,2017,74000000.0,"Solar, PV"
EGY,2017,68670000.0,"Solar, PV"
EGY,2017,115700000.0,"Solar, PV"
EGY,2017,73740000.0,"Solar, PV"
EGY,2017,33299999.999999996,"Solar, PV"
EGY,2017,400000000.0,Wind
EGY,2017,450000000.0,"Solar, PV"
EGY,2017,73000000.0,"Solar, PV"
EGY,2017,74100000.0,"Solar, PV"
EGY,2017,42650000.0,"Solar, PV"
EGY,2019,335000000.0,"Solar, PV"
EGY,2022,330000000.0,"Solar, PV"
EGY,2022,709000000.0,Wind
EGY,2023,120000000.0,Waste
EGY,2023,80000000.0,
EGY,2023,669400000.0,Wind
EGY,2024,75000000.0,Wind
EGY,2024,98300000.0,Wind
IRN,2017,21000000.0,"Solar, PV"
IRN,2017,18500000.0,"Solar, PV"
IRN,2017,43000000.0,"Solar, PV"
IRN,2017,12000000.0,"Solar, PV"
IRQ,2016,500000000.0,Natural Gas
JOR,2012,350000000.0,Diesel
JOR,2013,812000000.0,Diesel
JOR,2013,290000000.0,Wind
JOR,2014,65000000.0,"Solar, PV"
JOR,2014,30000000.0,"Solar, CPV"
JOR,2014,30000000.0,"Solar, PV"
JOR,2014,66000000.0,"Solar, PV"
JOR,2015,30000000.0,"Solar, PV"
JOR,2015,30000000.0,"Solar, PV"
JOR,2015,30000000.0,"Solar, PV"
JOR,2015,30000000.0,"Solar, PV"
JOR,2015,50000000.0,"Solar, PV"
JOR,2015,70000000.0,"Solar, PV"
JOR,2015,168000000.0,"Solar, PV"
JOR,2015,20000000.0,"Solar, PV"
JOR,2016,185100000.0,Wind
JOR,2016,197000000.0,Wind
JOR,2016,95000000.0,"Solar, PV"
JOR,2016,475000000.0,Natural Gas
JOR,2017,2109000000.0,Other
JOR,2017,280000000.0,"Solar, PV"
JOR,2017,98400000.0,"Solar, PV"
JOR,2017,69000000.0,"Solar, PV"
JOR,2017,93300000.0,"Solar, PV"
JOR,2017,104000000.0,Wind
JOR,2018,12000000.0,"Solar, PV"
JOR,2018,103000000.0,Wind
JOR,2018,50000000.0,"Solar, PV"
JOR,2019,74000000.0,"Solar, PV"
LBN,2016,180000000.0,"Natural Gas, Diesel"
MAR,2011,342750000.0,Wind
MAR,2012,1413000000.0,Coal
MAR,2012,467000000.0,Wind
MAR,2013,1438000000.0,"Solar, CSP"
MAR,2014,2621580000.0,Coal
MAR,2015,1000000000.0,"Solar, CSP"
MAR,2015,900000000.0,"Solar, CPV"
MAR,2017,220000000.0,"Solar, PV"
MAR,2018,261860000.0,Wind
MAR,2019,12900000.0,Wind
MAR,2019,12900000.0,Wind
MAR,2020,837520000.0,"Solar, CSP"
MAR,2020,201250000.0,Wind
MAR,2022,36800000.0,"Solar, PV"
