Country,year,green_investment,green_share_value,country,resilience_score,Country Name,gdp_pc,rule_law,log_green,cluster
Thailand,2015,1312.735,0.7949345242600864,Thailand,-0.21667050314747416,Thailand,0.3066919324776053,0.28286931852686076,7.1806295044285475,2
Thailand,2016,197.28,0.4553175775480059,Thailand,-0.21667050314747416,Thailand,0.35550511239758886,0.3927373271610062,5.289680173152373,2
Thailand,2017,1254.47,0.9143567279167912,Thailand,-0.21667050314747416,Thailand,0.4187765085462294,0.41331901938694815,7.135265283449549,2
Thailand,2018,171.62,0.1005967104723274,Thailand,-0.21667050314747416,Thailand,0.48739188850377413,0.46022036663181554,5.151092646791511,2
Thailand,2019,0.0,0.0,Thailand,-0.21667050314747416,Thailand,0.5221648089804223,0.6867175098190159,0.0,2
Thailand,2020,93.5,0.4078694817658349,Thailand,-0.21667050314747416,Thailand,0.40676825982797443,0.678816984457127,4.548599834499697,2
Thailand,2022,0.0,0.0,Thailand,-0.21667050314747416,Thailand,0.47715867114432964,0.5302798373668796,0.0,2
Thailand,2024,1798.7,1.0,Thailand,-0.21667050314747416,Thailand,0.562597057564593,0.6516000722711717,7.4953752633271575,2
Togo,2020,182.23,1.0,Togo,-0.5074485986758235,Togo,-1.1035920814100042,-0.2704208602686596,5.2107421942920835,1
Togo,2022,76.12,1.0,Togo,-0.5074485986758235,Togo,-1.088217301289445,-0.4068835938024002,4.34536265030229,1
Tonga,2011,6.4,1.0,Tonga,-0.5074485986758235,Tonga,-0.2123047395327709,1.3662547197181263,2.0014800002101243,2
Tunisia,2019,10.0,1.0,Tunisia,-0.6528376464399982,Tunisia,-0.13702725407570676,1.0858421412568278,2.3978952727983707,2
Tunisia,2020,40.0,1.0,Tunisia,-0.6528376464399982,Tunisia,-0.2537703401332429,1.1208582949904886,3.713572066704308,2
Tunisia,2022,104.98,1.0,Tunisia,-0.6528376464399982,Tunisia,-0.18520675288382077,0.6026089054476738,4.663250397064616,2
Tunisia,2023,86.0,1.0,Tunisia,-0.6528376464399982,Tunisia,-0.190758165816171,0.42299768890085765,4.465908118654584,2
Tunisia,2024,104.1,1.0,Tunisia,-0.6528376464399982,Tunisia,-0.17952571470509565,0.308664846859664,4.6549122778829055,2
Uganda,2012,34.0,1.0,Uganda,-0.7982266942041729,Uganda,-1.0991768402307864,-0.002545112883395123,3.5553480614894135,1
Uganda,2015,45.4,1.0,Uganda,-0.7982266942041729,Uganda,-1.0878050712235265,-0.2568795098851328,3.8372994592322094,1
Uganda,2016,64.03999999999999,1.0,Uganda,-0.7982266942041729,Uganda,-1.0844202642085168,-0.3243701459763636,4.175002465239555,1
Uganda,2017,19.3,1.0,Uganda,-0.7982266942041729,Uganda,-1.085447369467739,-0.36516454599017756,3.0106208860477417,1
Uganda,2019,87.0,1.0,Uganda,-0.7982266942041729,Uganda,-1.0710440991846752,-0.5286711011086376,4.477336814478207,1
Uganda,2022,22.0,1.0,Uganda,-0.7982266942041729,Uganda,-1.0675318046298878,-0.5304177219607725,3.1354942159291497,1
Uganda,2023,19.0,1.0,Uganda,-0.7982266942041729,Uganda,-1.0609863598143423,-0.5851277530315471,2.995732273553991,1
Uganda,2024,95.0,1.0,Uganda,-0.7982266942041729,Uganda,-1.0522180599865552,-0.5522838181342988,4.564348191467836,1
Ukraine,2010,0.0,0.0,Ukraine,0.5102747356733992,Ukraine,-0.6766153549257801,-0.713823009055437,0.0,1
Ukraine,2011,760.6,1.0,Ukraine,0.5102747356733992,Ukraine,-0.638418609070168,-0.6164032265496219,6.635421483477155,1
Ukraine,2012,940.2,1.0,Ukraine,0.5102747356733992,Ukraine,-0.6358732786898281,-0.4037683107127888,6.847155656853207,1
Ukraine,2017,24.5,1.0,Ukraine,0.5102747356733992,Ukraine,-0.6963169034287512,-0.17851899267589427,3.2386784521643803,1
Ukraine,2018,669.22,1.0,Ukraine,0.5102747356733992,Ukraine,-0.6700463849045688,-0.04077966580429815,6.507606016696209,1
Ukraine,2019,1348.86,1.0,Ukraine,0.5102747356733992,Ukraine,-0.6442100822476521,-0.20021752184718855,7.207756162351171,1
Ukraine,2020,15.0,1.0,Ukraine,0.5102747356733992,Ukraine,-0.6655847198664808,-0.15749719131575032,2.772588722239781,1
Ukraine,2021,1451.0,1.0,Ukraine,0.5102747356733992,Ukraine,-0.6359649190491439,-0.1610578797749294,7.280697195384741,1
Uzbekistan,2019,12.0,1.0,Uzbekistan,-0.5074485986758235,Uzbekistan,-0.39533143982655183,-1.0251303473078146,2.5649493574615367,1
Uzbekistan,2020,120.0,1.0,Uzbekistan,-0.5074485986758235,Uzbekistan,-0.39831285162467656,-0.9529048634262606,4.795790545596741,1
Uzbekistan,2021,0.0,0.0,Uzbekistan,-0.5074485986758235,Uzbekistan,-0.34234913986330506,-0.46399120119921944,0.0,1
Uzbekistan,2022,1945.4,1.0,Uzbekistan,-0.5074485986758235,Uzbekistan,-0.30363120543140976,-0.39913591030350865,7.573736791469313,1
Uzbekistan,2023,1611.94,0.5983577956450403,Uzbekistan,-0.5074485986758235,Uzbekistan,-0.2605881376998172,-0.40445103022455337,7.385813879665221,1
Uzbekistan,2024,1154.57,1.0,Uzbekistan,-0.5074485986758235,Uzbekistan,-0.21298436778135632,-0.36280495276624297,7.0523490077151205,1
Zambia,2015,0.0,0.0,Zambia,-0.3620595509116488,Zambia,-0.9627018248058986,0.32814374518856676,0.0,1
Zambia,2017,59.0,1.0,Zambia,-0.3620595509116488,Zambia,-0.9589770144763222,0.110777913614939,4.0943445622221,1
Zambia,2018,45.0,1.0,Zambia,-0.3620595509116488,Zambia,-0.9553701693926602,0.03870734461780169,3.828641396489095,1
Zambia,2021,336.0,1.0,Zambia,-0.3620595509116488,Zambia,-0.9704371856339085,-0.23953416519961293,5.820082930352362,1
Zambia,2023,7.5,1.0,Zambia,-0.3620595509116488,Zambia,-0.9525934019824327,-0.25410097909412244,2.1400661634962708,1
Zambia,2024,96.7,1.0,Zambia,-0.3620595509116488,Zambia,-0.948972826413926,-0.14406310307268835,4.581901559048737,1
Zimbabwe,2017,65.7,1.0,Zimbabwe,-0.7982266942041729,Zimbabwe,-0.9259918958414218,-2.0307099851956245,4.200204952921578,1
Zimbabwe,2022,43.0,1.0,Zimbabwe,-0.7982266942041729,Zimbabwe,-0.941515363396975,-1.8459081771304917,3.784189633918261,1
Zimbabwe,2024,251.5,1.0,Zimbabwe,-0.7982266942041729,Zimbabwe,-0.9274946457678505,-1.6397008581279124,5.531411248715415,1
